-10424.0861556176,16115.8954246861,0.922226410695832,0,0
-10424.0257508855,16115.9751195313,0.922226410695832,0,0.1
-10423.9653461534,16116.0548143764,0.922226410695832,0,0.2
-10423.9049414214,16116.1345092216,0.922226410695832,0,0.3
-10423.8445366893,16116.2142040667,0.922226410695832,0,0.4
-10423.7841319572,16116.2938989119,0.922226410695832,0,0.5
-10423.7237272252,16116.373593757,0.922226410695832,0,0.6
-10423.6633224931,16116.4532886022,0.922226410695832,0,0.7
-10423.602917761,16116.5329834473,0.922226410695832,0,0.8
-10423.542513029,16116.6126782925,0.922226410695832,0,0.9
-10423.4821082969,16116.6923731376,0.922226410695832,0,1
-10423.4217035648,16116.7720679828,0.922226410695832,0,1.1
-10423.3612988328,16116.851762828,0.922226410695832,0,1.2
-10423.3008941007,16116.9314576731,0.922226410695832,0,1.3
-10423.2404893686,16117.0111525183,0.922226410695832,0,1.4
-10423.1800846366,16117.0908473634,0.922226410695832,0,1.5
-10423.1196799045,16117.1705422086,0.922226410695832,0,1.6
-10423.0592751724,16117.2502370537,0.922226410695832,0,1.7
-10422.9988704404,16117.3299318989,0.922226410695832,0,1.8
-10422.9384657083,16117.409626744,0.922226410695832,0,1.9
-10422.8780609762,16117.4893215892,0.922226410695832,0,2
-10422.8176562442,16117.5690164343,0.922226410695832,0,2.1
-10422.7572515121,16117.6487112795,0.922226410695832,0,2.2
-10422.6968467801,16117.7284061246,0.922226410695832,0,2.3
-10422.636442048,16117.8081009698,0.922226410695832,0,2.4
-10422.5760373159,16117.887795815,0.922226410695832,0,2.5
-10422.5156325839,16117.9674906601,0.922226410695832,0,2.6
-10422.4552278518,16118.0471855053,0.922226410695832,0,2.7
-10422.3948231197,16118.1268803504,0.922226410695832,0,2.8
-10422.3344183877,16118.2065751956,0.922226410695832,0,2.9
-10422.2740136556,16118.2862700407,0.922226410695832,0,3
-10422.2136089235,16118.3659648859,0.922226410695832,0,3.1
-10422.1532041915,16118.445659731,0.922226410695832,0,3.2
-10422.0927994594,16118.5253545762,0.922226410695832,0,3.3
-10422.0323947273,16118.6050494213,0.922226410695832,0,3.4
-10421.9719899953,16118.6847442665,0.922226410695832,0,3.5
-10421.9115852632,16118.7644391116,0.922226410695832,0,3.6
-10421.8511805311,16118.8441339568,0.922226410695832,0,3.7
-10421.7907757991,16118.923828802,0.922226410695832,0,3.8
-10421.730371067,16119.0035236471,0.922226410695832,0,3.9
-10421.6699663349,16119.0832184923,0.922226410695832,0,4
-10421.6095616029,16119.1629133374,0.922226410695832,0,4.1
-10421.5491568708,16119.2426081826,0.922226410695832,0,4.2
-10421.4887521387,16119.3223030277,0.922226410695832,0,4.3
-10421.4283474067,16119.4019978729,0.922226410695832,0,4.4
-10421.3679426746,16119.481692718,0.922226410695832,0,4.5
-10421.3075379425,16119.5613875632,0.922226410695832,0,4.6
-10421.2471332105,16119.6410824083,0.922226410695832,0,4.7
-10421.1867284784,16119.7207772535,0.922226410695832,0,4.8
-10421.1263237464,16119.8004720986,0.922226410695832,0,4.9
-10421.0659190143,16119.8801669438,0.922226410695832,0,5
-10421.0055142822,16119.959861789,0.922226410695832,0,5.1
-10420.9451095502,16120.0395566341,0.922226410695832,0,5.2
-10420.8847048181,16120.1192514793,0.922226410695832,0,5.3
-10420.824300086,16120.1989463244,0.922226410695832,0,5.4
-10420.763895354,16120.2786411696,0.922226410695832,0,5.5
-10420.7034906219,16120.3583360147,0.922226410695832,0,5.6
-10420.6430858898,16120.4380308599,0.922226410695832,0,5.7
-10420.5826811578,16120.517725705,0.922226410695832,0,5.8
-10420.5222764257,16120.5974205502,0.922226410695832,0,5.9
-10420.4618716936,16120.6771153953,0.922226410695832,0,6
-10420.4014669616,16120.7568102405,0.922226410695832,0,6.1
-10420.3410622295,16120.8365050856,0.922226410695832,0,6.2
-10420.2806574974,16120.9161999308,0.922226410695832,0,6.3
-10420.2202527654,16120.995894776,0.922226410695832,0,6.4
-10420.1598480333,16121.0755896211,0.922226410695832,0,6.5
-10420.0994433012,16121.1552844663,0.922226410695832,0,6.6
-10420.0390385692,16121.2349793114,0.922226410695832,0,6.7
-10419.9786338371,16121.3146741566,0.922226410695832,0,6.8
-10419.918229105,16121.3943690017,0.922226410695832,0,6.9
-10419.857824373,16121.4740638469,0.922226410695832,0,7
-10419.7974196409,16121.553758692,0.922226410695832,0,7.1
-10419.7370149088,16121.6334535372,0.922226410695832,0,7.2
-10419.6766101768,16121.7131483823,0.922226410695832,0,7.3
-10419.6162054447,16121.7928432275,0.922226410695832,0,7.4
-10419.5558007126,16121.8725380726,0.922226410695832,0,7.5
-10419.4953959806,16121.9522329178,0.922226410695832,0,7.6
-10419.4349912485,16122.031927763,0.922226410695832,0,7.7
-10419.3745865165,16122.1116226081,0.922226410695832,0,7.8
-10419.3141817844,16122.1913174533,0.922226410695832,0,7.9
-10419.2537770523,16122.2710122984,0.922226410695832,0,8
-10419.1933723203,16122.3507071436,0.922226410695832,0,8.1
-10419.1329675882,16122.4304019887,0.922226410695832,0,8.2
-10419.0725628561,16122.5100968339,0.922226410695832,0,8.3
-10419.0121581241,16122.589791679,0.922226410695832,0,8.4
-10418.951753392,16122.6694865242,0.922226410695832,0,8.5
-10418.8913486599,16122.7491813693,0.922226410695832,0,8.6
-10418.8309439279,16122.8288762145,0.922226410695832,0,8.7
-10418.7705391958,16122.9085710596,0.922226410695832,0,8.8
-10418.7101344637,16122.9882659048,0.922226410695832,0,8.9
-10418.6497297317,16123.06796075,0.922226410695832,0,9
-10418.5893249996,16123.1476555951,0.922226410695832,0,9.1
-10418.5289202675,16123.2273504403,0.922226410695832,0,9.2
-10418.4685155355,16123.3070452854,0.922226410695832,0,9.3
-10418.4081108034,16123.3867401306,0.922226410695832,0,9.4
-10418.3477060713,16123.4664349757,0.922226410695832,0,9.5
-10418.2873013393,16123.5461298209,0.922226410695832,0,9.6
-10418.2268966072,16123.625824666,0.922226410695832,0,9.7
-10418.1664918751,16123.7055195112,0.922226410695832,0,9.8
-10418.1060871431,16123.7852143563,0.922226410695832,0,9.9
-10418.045682411,16123.8649092015,0.922226410695832,0,10
-10417.9852776789,16123.9446040466,0.922226410695832,0,10.1
-10417.9248729469,16124.0242988918,0.922226410695832,0,10.2
-10417.8644682148,16124.103993737,0.922226410695832,0,10.3
-10417.8040634828,16124.1836885821,0.922226410695832,0,10.4
-10417.7436587507,16124.2633834273,0.922226410695832,0,10.5
-10417.6832540186,16124.3430782724,0.922226410695832,0,10.6
-10417.6228492866,16124.4227731176,0.922226410695832,0,10.7
-10417.5624445545,16124.5024679627,0.922226410695832,0,10.8
-10417.5020398224,16124.5821628079,0.922226410695832,0,10.9
-10417.4416350904,16124.661857653,0.922226410695832,0,11
-10417.3812303583,16124.7415524982,0.922226410695832,0,11.1
-10417.3208256262,16124.8212473433,0.922226410695832,0,11.2
-10417.2604208942,16124.9009421885,0.922226410695832,0,11.3
-10417.2000161621,16124.9806370336,0.922226410695832,0,11.4
-10417.13961143,16125.0603318788,0.922226410695832,0,11.5
-10417.079206698,16125.140026724,0.922226410695832,0,11.6
-10417.0188019659,16125.2197215691,0.922226410695832,0,11.7
-10416.9583972338,16125.2994164143,0.922226410695832,0,11.8
